name,orcid,source_id,journal_name,title,year,author_count,authors,doi,article_url,link,quality_rank,sjr_quartile,citation_percentile,cited_by_count,fwci,oa_status,oa_url,publication_status,source
Mark Humphery-Jenner,0000-0002-0541-1541,,Strategic Management Journal,Cross-Border Mergers and Acquisitions: The Role of Private Equity Firms,2017,3.0,Humphery-Jenner ML; Sautner Z; Suchard J-A,10.1002/smj.2623,https://doi.org/10.1002/smj.2623,http://dx.doi.org/10.1002/smj.2623,A*,Q1,0.97561284,105.0,8.7189,green,http://hdl.handle.net/1959.4/unsworks_57963,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Finance Research Letters,Directors’ duties of care and the value of auditing,2016,2.0,Banerjee S; Humphery-Jenner M,10.1016/j.frl.2016.05.004,https://doi.org/10.1016/j.frl.2016.05.004,http://dx.doi.org/10.1016/j.frl.2016.05.004,A,Q1,0.06279114,1.0,0.0,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Financial Economics,Executive overconfidence and compensation structure,2016,4.0,Humphery-Jenner ML; Lisic L; Nanda V; Silveri S,10.1016/j.jfineco.2016.01.022,https://doi.org/10.1016/j.jfineco.2016.01.022,http://dx.doi.org/10.1016/j.jfineco.2016.01.022,A*,Q1,0.9957001,193.0,29.0631,green,http://hdl.handle.net/1959.4/unsworks_42828,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,The Review of Financial Studies,Restraining Overconfident CEOs through Improved Governance: Evidence from the Sarbanes-Oxley Act,2015,3.0,Banerjee S; Humphery-Jenner ML; Nanda V,10.1093/rfs/hhv034,https://doi.org/10.1093/rfs/hhv034,http://dx.doi.org/10.1093/rfs/hhv034,A*,Q1,0.99724506,246.0,39.6353,green,http://hdl.handle.net/1959.4/unsworks_42827,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Strategic Management Journal,"Takeover defenses, innovation, and value creation: Evidence from acquisition decisions",2014,1.0,Humphery-Jenner M,10.1002/smj.2121,https://doi.org/10.1002/smj.2121,http://dx.doi.org/10.1002/smj.2121,A*,Q1,0.98239,88.0,11.8255,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Corporate Finance,"Firm size, sovereign governance, and value creation: Evidence from the acquirer size effect",2014,2.0,Humphery-Jenner ML; Powell R,10.1016/j.jcorpfin.2014.02.009,https://doi.org/10.1016/j.jcorpfin.2014.02.009,http://dx.doi.org/10.1016/j.jcorpfin.2014.02.009,A*,Q1,0.97591992,48.0,9.0129,green,http://hdl.handle.net/10197/7492,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Corporate Law Studies,Barristers operating as corporations,2014,1.0,Humphery-Jenner ML,10.5235/14735970.14.1.277,https://doi.org/10.5235/14735970.14.1.277,http://dx.doi.org/10.5235/14735970.14.1.277,A,Q1,0.14366481,0.0,0.0,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Banking & Finance,"Stock return volatility, operating performance and stock returns: International evidence on drivers of the 'low volatility' anomaly",2013,2.0,Dutt T; Humphery-Jenner M,10.1016/j.jbankfin.2012.11.001,https://doi.org/10.1016/j.jbankfin.2012.11.001,http://dx.doi.org/10.1016/j.jbankfin.2012.11.001,A*,Q1,0.9685396,78.0,6.4257,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Corporate Finance,Foreign VCs and venture success: Evidence from China,2013,2.0,Humphery-Jenner M; Suchard JC,10.1016/j.jcorpfin.2013.01.003,https://doi.org/10.1016/j.jcorpfin.2013.01.003,http://dx.doi.org/10.1016/j.jcorpfin.2013.01.003,A*,Q1,0.94023733,22.0,3.9418,green,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID2363331_code493741.pdf?abstractid=2196223&mirid=1,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of International Business Studies,Foreign venture capitalists and the internationalization of entrepreneurial companies: Evidence from China,2013,2.0,Humphery-Jenner M; Suchard JC,10.1057/jibs.2013.22,https://doi.org/10.1057/jibs.2013.22,http://dx.doi.org/10.1057/jibs.2013.22,A*,Q1,0.98069479,87.0,11.0371,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Financial and Quantitative Analysis,"Diversification in Private Equity Funds: On Knowledge Sharing, Risk Aversion, and Limited Attention",2013,1.0,Humphery-Jenner M,10.1017/S0022109013000501,https://doi.org/10.1017/S0022109013000501,http://dx.doi.org/10.1017/S0022109013000501,A*,Q1,0.96804018,51.0,7.1735,bronze,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6BC3C5AF3D11C794BAA3E882E32F6E90/S0022109013000501a.pdf/div-class-title-diversification-in-private-equity-funds-on-knowledge-sharing-risk-aversion-and-limited-attention-div.pdf,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Empirical Legal Studies,Strong financial laws without strong enforcement: Is good law always better than no law?,2013,1.0,Humphery-Jenner M,10.1111/jels.12011,https://doi.org/10.1111/jels.12011,http://dx.doi.org/10.1111/jels.12011,A*,Q1,0.9781914,33.0,10.1414,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Financial Economics,The Sources of Value Destruction in Acquisitions by Entrenched Managers,2012,3.0,Harford J; Humphery-Jenner M; Powell RG,10.1016/j.jfineco.2012.05.016,https://doi.org/10.1016/j.jfineco.2012.05.016,http://dx.doi.org/10.1016/j.jfineco.2012.05.016,A*,Q1,0.99800964,432.0,44.5629,green,http://hdl.handle.net/10197/7478,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Legisprudence,Does deference promote principled interpretations of statutes?,2012,1.0,Humphery-Jenner M,10.5235/175214612800902507,https://doi.org/10.5235/175214612800902507,http://dx.doi.org/10.5235/175214612800902507,,,0.2565006,0.0,0.0,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Financial Intermediation,Internal and external discipline following securities class actions,2012,1.0,Humphery-Jenner M,10.1016/j.jfi.2011.09.001,https://doi.org/10.1016/j.jfi.2011.09.001,http://dx.doi.org/10.1016/j.jfi.2011.09.001,A*,Q1,0.9807325,100.0,11.6017,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Review of Finance,"Private Equity Fund Size, Investment Size, and Value Creation",2012,1.0,Humphery-Jenner M,10.1093/rof/rfr011,https://doi.org/10.1093/rof/rfr011,http://dx.doi.org/10.1093/rof/rfr011,A*,Q1,0.90680849,11.0,2.123,bronze,https://academic.oup.com/rof/article-pdf/16/3/799/26304157/rfr011.pdf,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,European Business Organization Law Review,Stimulating Venture Activity through Government Investment in Venture Funds,2012,1.0,Humphery-Jenner M,10.1017/S1566752912000055,https://doi.org/10.1017/S1566752912000055,http://dx.doi.org/10.1017/S1566752912000055,B,Q1,0.91806048,12.0,2.9156,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Corporate Law Studies,The Governance and Performance of Chinese Companies Listed Abroad: An Analysis of China's Merits Review Approach to Overseas Listings,2012,1.0,Humphery-Jenner M,10.5235/JCLS.12.2.333,https://doi.org/10.5235/JCLS.12.2.333,http://dx.doi.org/10.5235/JCLS.12.2.333,A,Q1,0.9496374,14.0,5.0243,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Corporate Finance,The impact of the EU takeover directive on takeover performance and empire building,2012,1.0,Humphery-Jenner M,10.1016/j.jcorpfin.2011.12.004,https://doi.org/10.1016/j.jcorpfin.2011.12.004,http://dx.doi.org/10.1016/j.jcorpfin.2011.12.004,A*,Q1,0.9900404,74.0,18.8844,closed,,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Corporate Finance,"Firm size, takeover profitability, and the effectiveness of the market for corporate control: Does the absence of anti-takeover provisions make a difference?",2011,2.0,Humphery-Jenner M; Powell RG,10.1016/j.jcorpfin.2011.01.002,https://doi.org/10.1016/j.jcorpfin.2011.01.002,http://dx.doi.org/10.1016/j.jcorpfin.2011.01.002,A*,Q1,0.97295707,32.0,8.7221,green,http://hdl.handle.net/10197/7480,published,UNSW staff profile
Mark Humphery-Jenner,0000-0002-0541-1541,,Journal of Banking & Finance,Optimal VWAP trading under noisy conditions,2011,1.0,Humphery-Jenner M,10.1016/j.jbankfin.2011.01.028,https://doi.org/10.1016/j.jbankfin.2011.01.028,http://dx.doi.org/10.1016/j.jbankfin.2011.01.028,A*,Q1,0.83598531,9.0,1.1978,green,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID1397484_code493741.pdf?abstractid=1397484&mirid=1,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,Accounting and Finance,The Effect of the Level of Sustainability Assurance on Investor Judgements,2026,3.0,Chen W; Humphreys KA; Trotman KT,10.1111/acfi.70142,https://doi.org/10.1111/acfi.70142,http://dx.doi.org/10.1111/acfi.70142,A,Q1,0.93372924,3.0,3.5432,closed,,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,The Accounting Review,"Tough Ratings, Tougher Sell: How Different Types of Adjustment Affect Managers' Asymmetric Algorithm Use in Performance Evaluation Judgments",2026,3.0,Lin F; Cheng MM; Humphreys KA,10.2308/TAR-2023-0610,https://doi.org/10.2308/TAR-2023-0610,http://dx.doi.org/10.2308/TAR-2023-0610,A*,Q1,0.95165841,1.0,6.9851,bronze,https://publications.aaahq.org/accounting-review/article-pdf/doi/10.2308/TAR-2023-0610/154995/tar-2023-0610.pdf,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,Accounting and Finance,The balanced scorecard: Do managers need a strategy map when evaluating performance?,2023,1.0,Humphreys KA,10.1111/acfi.13097,https://doi.org/10.1111/acfi.13097,http://dx.doi.org/10.1111/acfi.13097,A,Q1,0.84333246,6.0,1.5144,closed,,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,Auditing: A Journal of Practice and Theory,Group Judgment and Decision Making in Auditing: Research in the Time of COVID-19 and Beyond,2022,3.0,Bauer TD; Humphreys KA; Trotman KT,10.2308/AJPT-2020-147,https://doi.org/10.2308/AJPT-2020-147,http://dx.doi.org/10.2308/AJPT-2020-147,A*,Q1,0.99262348,80.0,14.6215,green,https://unsworks.unsw.edu.au/bitstreams/dad3490b-a59f-4653-a153-da32452cf7c8/download,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,Accounting and Finance,Judgment and decision making research on CSR reporting in the COVID-19 pandemic environment,2022,2.0,Humphreys KA; Trotman KT,10.1111/acfi.12805,https://doi.org/10.1111/acfi.12805,http://dx.doi.org/10.1111/acfi.12805,A,Q1,0.97344441,56.0,8.42,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/acfi.12805,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,"Accounting, Organizations and Society",The interplay between strategic risk profiles and presentation format on managers' strategic judgments using the balanced scorecard,2018,3.0,Cheng MM; Humphreys KA; Zhang YY,10.1016/j.aos.2018.05.009,https://doi.org/10.1016/j.aos.2018.05.009,http://dx.doi.org/10.1016/j.aos.2018.05.009,A*,Q1,0.92276512,37.0,3.6076,closed,,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,Managerial Auditing Journal,Managing strategic uncertainty: The diversity and use of performance measures in the balanced scorecard,2016,2.0,Cheng MM; Humphreys KA,10.1108/MAJ-12-2015-1286,https://doi.org/10.1108/MAJ-12-2015-1286,http://dx.doi.org/10.1108/MAJ-12-2015-1286,A,Q1,0.89536169,17.0,2.4024,closed,,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,The Accounting Review,Dynamic Decision Making Using the Balanced Scorecard Framework,2016,3.0,Humphreys KA; Gary SS; Trotman KT,10.2308/accr-51364,https://doi.org/10.2308/accr-51364,http://dx.doi.org/10.2308/accr-51364,A*,Q1,0.95237885,54.0,5.5135,closed,,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,"Accounting, Organizations and Society",Group judgment and decision making in auditing: Past and future research,2015,3.0,Trotman KT; Bauer TD; Humphreys KA,10.1016/j.aos.2015.09.004,https://doi.org/10.1016/j.aos.2015.09.004,http://dx.doi.org/10.1016/j.aos.2015.09.004,A*,Q1,0.99629307,155.0,34.1723,closed,,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,The Accounting Review,The differential improvement effects of the strategy map and scorecard perspectives on managers’ strategic judgments.,2012,2.0,Cheng MM; Humphreys KA,10.2308/accr-10212,https://doi.org/10.2308/accr-10212,http://dx.doi.org/10.2308/accr-10212,A*,Q1,0.99005577,113.0,13.959,closed,,published,UNSW staff profile
Kerry Humphreys,0000-0003-4861-8312,,Journal of Management Accounting Research,The balanced scorecard: The effect of strategy information on performance evaluation judgments,2011,2.0,Humphreys KA; Trotman KT,10.2308/jmar-10085,https://doi.org/10.2308/jmar-10085,http://dx.doi.org/10.2308/jmar-10085,A*,Q1,0.98219597,84.0,11.2084,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Pacific Accounting Review,Accounting implications for SMEs: lessons from COVID-19 business recovery,2026,2.0,Carvajal M; Jackson A,10.1108/PAR-10-2025-0232,https://doi.org/10.1108/PAR-10-2025-0232,http://dx.doi.org/10.1108/PAR-10-2025-0232,B,Q2,0.2447399,0.0,0.0,green,http://hdl.handle.net/1959.4/107246,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,British Accounting Review,The impact of diversification on industry effects in firm profitability forecasting,2026,2.0,Chen Z; Jackson AB,10.1016/j.bar.2026.101876,https://doi.org/10.1016/j.bar.2026.101876,http://dx.doi.org/10.1016/j.bar.2026.101876,A*,Q1,0.17400909,0.0,0.0,hybrid,https://doi.org/10.1016/j.bar.2026.101876,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Review of Accounting Studies,Controlling the narrative: managers’ topic-shifting behavior in conference calls,2026,4.0,Dai L; Gong P; Jackson AB; Peng Z,10.1007/s11142-026-09952-5,https://doi.org/10.1007/s11142-026-09952-5,http://dx.doi.org/10.1007/s11142-026-09952-5,A*,Q1,0.99657193,2.0,44.5393,hybrid,https://link.springer.com/content/pdf/10.1007/s11142-026-09952-5.pdf,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Australian Journal of Management,Excess returns on idiosyncratic profitability: Evidence from a hedge portfolio strategy,2026,3.0,Han M; Jackson AB; Monroe GS,10.1177/03128962261425895,https://doi.org/10.1177/03128962261425895,http://dx.doi.org/10.1177/03128962261425895,A,Q1,0.26542061,0.0,0.0,hybrid,https://doi.org/10.1177/03128962261425895,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Journal of Scholarly Publishing,Kathy Lund Dean. How to Become an Effective Journal Editor in Business and Management: A Guide to Developing Authors. How To Guides.,2026,1.0,Jackson A,10.3138/jsp-2025-0107,https://doi.org/10.3138/jsp-2025-0107,http://dx.doi.org/10.3138/jsp-2025-0107,,Q2,0.49389806,0.0,0.0,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Accounting and Finance,Idiosyncratic Earnings and Analyst Forecast Properties,2025,4.0,Chen L; Han M; Jackson A; Rountree B,10.1111/acfi.70081,https://doi.org/10.1111/acfi.70081,http://dx.doi.org/10.1111/acfi.70081,A,Q1,0.46302713,0.0,0.0,hybrid,https://doi.org/10.1111/acfi.70081,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Australian Accounting Review,Accounting For Digital Assets,2023,1.0,Jackson A,10.1111/auar.12402,https://doi.org/10.1111/auar.12402,http://dx.doi.org/10.1111/auar.12402,B,Q2,0.99219303,43.0,18.4959,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/auar.12402,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Issues in Accounting Education,The ChatGPT Artificial Intelligence Chatbot: How Well Does It Answer Accounting Assessment Questions?,2023,100.0,Wood DA; Achhpilia MP; Adams MT; Aghazadeh S; Akinyele K; Akpan M; Allee KD; Allen AM; Almer ED; Ames D; Arity V; Barr-Pulliam D; Basoglu KA; Belnap A; Bentley JW; Berg T; Berglund NR; Berry E; Bhandari A; Bhuyan MNH; Black PW; Blondeel E; Bond D; Bonrath A; Borthick AF; Boyle ES; Bradford M; Brandon DM; Brazel JF; Brockbank BG; Burger M; Byzalov D; Cannon JN; Caro C; Carr AH; Cathey J; Cating R; Charron K; Chavez S; Chen J; Chen JC; Chen JW; Cheng C; Cheng X; Christensen BE; Church KS; Cicone NJ; Constance P; Cooper LA; Correia CL; Coyne J; Cram WA; Curtis A; Daigle RJ; Dannemiller S; Davenport SA; Dawson GS; De Meyst KJL; Dell S; Demirkan S; Denison CA; Desai H; Desimone S; Diehl LM; Dimes R; Dong B; Donnelly A; Du Pon A; Duan HK; Duffey A; Dunn RT; Durkin MP; Dzuranin AC; Eberle RM; Ege MS; El Mahdy D; Esplin A; Eulerich M; Everaert P; Farah N; Farish L; Favere-Marchesi M; Fayard D; Filosa JR; Ford M; Franz DR; Fulmer BP; Fulmer S; Furner ZZ; Gantman S; Garner S; Garrett J; Geng X; Golden J; Goldman W; Gomez J; Gooley M; Granitto SP; Green KY; Greenman CL,10.2308/ISSUES-2023-013,https://doi.org/10.2308/ISSUES-2023-013,http://dx.doi.org/10.2308/ISSUES-2023-013,A,Q2,0.99791095,120.0,30.0415,green,https://pure.eur.nl/ws/files/90447989/Wood_et_al_2023_ChatGPT.pdf,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Australian Journal of Management,Editorial: A Call for Policy Relevant Research,2022,1.0,Jackson A,10.1177/03128962221106033,https://doi.org/10.1177/03128962221106033,http://dx.doi.org/10.1177/03128962221106033,A,Q1,0.58018487,3.0,0.2102,green,http://hdl.handle.net/1959.4/unsworks_80696,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Accounting and Finance,Residuals from Two-Step Research Designs,2022,1.0,Jackson A,10.1111/acfi.12992,https://doi.org/10.1111/acfi.12992,http://dx.doi.org/10.1111/acfi.12992,A,Q1,0.88459697,11.0,2.2143,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/acfi.12992,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,China Finance Review International,Financial statement analysis: a review and current issues,2022,1.0,Jackson AB,10.1108/CFRI-10-2021-0208,https://doi.org/10.1108/CFRI-10-2021-0208,http://dx.doi.org/10.1108/CFRI-10-2021-0208,A,Q1,0.61759006,2.0,0.2765,green,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID3958540_code353631.pdf?abstractid=3958540&mirid=1,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,The European Accounting Review,Hierarchy and Performance of Analyst Teams,2020,3.0,He W; Jackson A; Li C,10.1080/09638180.2020.1714460,https://doi.org/10.1080/09638180.2020.1714460,http://dx.doi.org/10.1080/09638180.2020.1714460,A*,Q1,0.86057379,15.0,1.8578,green,http://hdl.handle.net/1959.4/unsworks_83335,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Abacus,Earnings Co-Movements and the Informativeness of Earnings,2020,3.0,Li C; Jackson A; Morris R,10.1111/abac.12200,https://doi.org/10.1111/abac.12200,http://dx.doi.org/10.1111/abac.12200,A,Q2,0.89582105,12.0,2.4736,green,http://hdl.handle.net/1959.4/unsworks_68844,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Abacus,"Inconsistent Signals, Earnings Announcements, and Market Uncertainty",2019,3.0,He W; Jackson AB; Liang K,10.1111/abac.12156,https://doi.org/10.1111/abac.12156,http://dx.doi.org/10.1111/abac.12156,A,Q2,0.84983637,9.0,1.676,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/abac.12156,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,BMJ CASE REPORTS,Neurocutaneous melanosis: a rare manifestation of congenital melanocytic nevus,2019,4.0,Lee JH; Jackson AB; Ren Y; Rao KI,10.1136/bcr-2018-227621,https://doi.org/10.1136/bcr-2018-227621,http://dx.doi.org/10.1136/bcr-2018-227621,,Q4,0.81362437,3.0,1.1439,bronze,https://casereports.bmj.com/content/bmjcr/12/8/e227621.full.pdf,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Accounting and Finance,A review of research on regulation changes in the Asia-Pacific region,2018,3.0,Jackson AB; Chang M; Wee M,10.1111/acfi.12259,https://doi.org/10.1111/acfi.12259,http://dx.doi.org/10.1111/acfi.12259,A,Q1,0.93353717,17.0,4.0798,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/acfi.12259,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Review of Accounting Studies,"Decomposing the market, industry and firm components of profitability: Implications for forecasting",2018,3.0,Jackson AB; Plumlee MA; Rountree BR,10.1007/s11142-018-9446-2,https://doi.org/10.1007/s11142-018-9446-2,http://dx.doi.org/10.1007/s11142-018-9446-2,A*,Q1,0.97692892,52.0,9.6502,bronze,https://link.springer.com/content/pdf/10.1007/s11142-018-9446-2.pdf,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Abacus,Discretionary Accruals: Earnings Management... Or Not?,2018,1.0,Jackson AB,10.1111/abac.12117,https://doi.org/10.1111/abac.12117,http://dx.doi.org/10.1111/abac.12117,A,Q2,0.9904121,109.0,17.2646,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/abac.12117,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Accounting and Finance,Earnings benchmark hierarchy,2017,3.0,Carvajal M; Coulton JJ; Jackson AB,10.1111/acfi.12132,https://doi.org/10.1111/acfi.12132,http://dx.doi.org/10.1111/acfi.12132,A,Q1,0.94476668,20.0,4.3811,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Review of Accounting Studies,Earnings Co-Movements and Earnings Manipulation,2017,3.0,Jackson AB; Rountree BR; Sivaramakrishnan K,10.1007/s11142-017-9411-5,https://doi.org/10.1007/s11142-017-9411-5,http://dx.doi.org/10.1007/s11142-017-9411-5,A*,Q1,0.95306176,32.0,5.1796,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Accounting and Finance,The impact of sentiment on price discovery,2016,3.0,Coulton JJ; Dinh T; Jackson AB,10.1111/acfi.12128,https://doi.org/10.1111/acfi.12128,http://dx.doi.org/10.1111/acfi.12128,A,Q1,0.92654604,21.0,3.2482,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Accounting and Finance,The impact of litigation risk on the strategic timing of management earnings forecasts,2015,3.0,Jackson AB; Gallery G; Balatbat MCA,10.1111/acfi.12065,https://doi.org/10.1111/acfi.12065,http://dx.doi.org/10.1111/acfi.12065,A,Q1,0.95559377,17.0,4.8931,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,DALTON TRANSACTIONS,"Bis-tropolonate complexes of tungsten: scaffolds for selective side-on binding of nitriles, imines and ketones",2014,5.0,Becica J; Jackson AB; Dougherty WG; Kassel WS; West NM,10.1039/c4dt00734d,https://doi.org/10.1039/c4dt00734d,http://dx.doi.org/10.1039/c4dt00734d,,Q2,0.70846019,7.0,0.692,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Australian Journal of Management,Chief Executive Officer departures and market uncertainty,2013,2.0,Cheung W; Jackson AB,10.1177/0312896212450040,https://doi.org/10.1177/0312896212450040,http://dx.doi.org/10.1177/0312896212450040,A,Q1,0.87777529,12.0,1.4611,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,NUCLEAR MEDICINE AND BIOLOGY,64 Cu-NO2A-RGD-Glu-6-Ahx-BBN(7-14)NH 2 : a heterodimeric targeting vector for positron emission tomography imaging of prostate cancer,2012,8.0,Jackson AB; Nanda PK; Rold TL; Sieckman GL; Szczodroski AF; Hoffman TJ; Chen X; Smith CJ,10.1016/j.nucmedbio.2011.10.004,https://doi.org/10.1016/j.nucmedbio.2011.10.004,http://dx.doi.org/10.1016/j.nucmedbio.2011.10.004,,Q2,0.93480539,44.0,3.8828,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,ORGANOMETALLICS,Bis(acetylacetonate) Tungsten(IV) Complexes Containing a π-Basic Diazoalkane or Oxo Ligand,2012,4.0,Khosla C; Jackson AB; White PS; Templeton JL,10.1021/om201050j,https://doi.org/10.1021/om201050j,http://dx.doi.org/10.1021/om201050j,,Q2,0.8109319,25.0,1.4856,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Australian Accounting Review,Measures of the Timeliness of Earnings,2011,3.0,Jackson AB; Dobbie GW; Brown PR,10.1111/j.1835-2561.2011.00139.x,https://doi.org/10.1111/j.1835-2561.2011.00139.x,http://dx.doi.org/10.1111/j.1835-2561.2011.00139.x,B,Q2,0.91112237,3.0,2.2395,green,https://autopapers.ssrn.com/sol3/papers.cfm?abstract_id=1490162,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,INORGANICA CHIMICA ACTA,Synthesis and isocyanate insertion reactions of tungsten(IV) imido complexes formed from W(CO)(acac)(N 3 )(PMe 3 ) 3 with azide as the oxidant,2011,4.0,Khosla C; Jackson AB; White PS; Templeton JL,10.1016/j.ica.2010.10.032,https://doi.org/10.1016/j.ica.2010.10.032,http://dx.doi.org/10.1016/j.ica.2010.10.032,,Q2,0.62878426,9.0,0.4437,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,MACROMOLECULES,Poly(arylene ether sulfone) Statistical Copolymers Bearing Perfluoroalkylsulfonic Acid Moieties,2011,5.0,Li H; Jackson AB; Kirk NJ; Mauritz KA; Storey RF,10.1021/ma102717d,https://doi.org/10.1021/ma102717d,http://dx.doi.org/10.1021/ma102717d,,Q1,0.88792816,23.0,2.3309,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,Abacus,Pierpont and the Capital Market,2009,3.0,Brown PR; Ferguson A; Jackson AB,10.1111/j.1467-6281.2009.00281.x,https://doi.org/10.1111/j.1467-6281.2009.00281.x,http://dx.doi.org/10.1111/j.1467-6281.2009.00281.x,A,Q2,0.94131792,10.0,4.0713,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-6281.2009.00281.x,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,ORGANOMETALLICS,Reduction of π-bound nitriles to π-bound imines in a tungsten(II) bis(acetylacetonate) coordination sphere,2008,5.0,Jackson AB; Khosla C; Gaskins HE; White PS; Templeton JL,10.1021/om7009039,https://doi.org/10.1021/om7009039,http://dx.doi.org/10.1021/om7009039,,Q2,0.7420494,14.0,1.0214,closed,,published,UNSW staff profile
Andrew Jackson,0000-0002-2074-2787,,INORGANIC CHEMISTRY,Reduction of an η 2 -iminoacyl ligand to η 2 -iminium enabled by adjacent carbon monoxide ligand replacement with a variable electron donor alkyne ligand in a cationic tungsten(II) bis(acetylacetonate) complex,2008,4.0,Jackson AB; Khosla C; White PS; Templeton JL,10.1021/ic800738a,https://doi.org/10.1021/ic800738a,http://dx.doi.org/10.1021/ic800738a,,Q1,0.63601749,9.0,0.4742,closed,,published,UNSW staff profile
