"researcher_id","researcher_name","academic_title","academic_level","publication_id","publication_title","publication_year","article_url","doi","journal","issn","eissn","abdc_rating","abdc_for","author_name_from_repository","researcher_match_method","researcher_match_confidence","abdc_match_method","abdc_match_status"
"uwa-finance-003","Dirk Baur","Professor","E","diversification-is-not-a-free-lunch","Diversification Is Not a Free Lunch","2024","https://research-repository.uwa.edu.au/en/publications/diversification-is-not-a-free-lunch/","10.3390/jrfm17060225","Journal of risk and financial management","1911-8074","","","","Dirk G. Baur","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-003","Dirk Baur","Professor","E","do-crypto-investors-care-about-energy-use-and-climate-change-evid","Do crypto investors care about energy use and climate change? Evidence from Ethereum's transition to proof-of-stake","2024","https://research-repository.uwa.edu.au/en/publications/do-crypto-investors-care-about-energy-use-and-climate-change-evid/","10.1016/j.jenvman.2024.122299","Journal of Environmental Management","0301-4797","","","","Dirk G. Baur","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","does-cybersecurity-risk-stifle-corporate-innovation-activities","Does cybersecurity risk stifle corporate innovation activities?","2024","https://research-repository.uwa.edu.au/en/publications/does-cybersecurity-risk-stifle-corporate-innovation-activities/","10.1016/j.irfa.2023.103028","International Review of Financial Analysis","1057-5219","","A","3502","Choy Yeing (Chloe) Ho","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","educational-attainment-household-income-and-wealth-accumulation-i","Educational Attainment, Household Income and Wealth Accumulation in Vietnam","2024","https://research-repository.uwa.edu.au/en/publications/educational-attainment-household-income-and-wealth-accumulation-i/","10.1007/s11205-024-03321-y","Social Indicators Research","0303-8300","","A","3599","Duc Hong Vo","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","empty-creditor-problem-and-corporate-environmental-and-social-rep","Empty Creditor Problem and Corporate Environmental and Social Reputation Risk","2024","https://research-repository.uwa.edu.au/en/publications/empty-creditor-problem-and-corporate-environmental-and-social-rep/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","equity-in-capital-raising-empirical-evidence-from-structured-priv","Equity in capital raising? Empirical evidence from structured private placements","2024","https://research-repository.uwa.edu.au/en/publications/equity-in-capital-raising-empirical-evidence-from-structured-priv/","10.1016/j.jbankfin.2023.107074","Journal of Banking and Finance","0378-4266","","A*","3502","Choy Yeing (Chloe) Ho","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","esg-competitiveness-and-corporate-branding","ESG Competitiveness and Corporate Branding","2024","https://research-repository.uwa.edu.au/en/publications/esg-competitiveness-and-corporate-branding/","","","","","","","Vincent Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-007","Frank Liu","Associate Professor","D","esg-rating-divergence-and-audit-fees-evidence-from-china","ESG rating divergence and audit fees: Evidence from China","2024","https://research-repository.uwa.edu.au/en/publications/esg-rating-divergence-and-audit-fees-evidence-from-china/","10.1016/j.frl.2024.105749","Finance Research Letters","1544-6123","","A","3502","Zhangxin (Frank) Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","etf-max-and-min-effects","ETF MAX and MIN effects","2024","https://research-repository.uwa.edu.au/en/publications/etf-max-and-min-effects/","10.1016/j.frl.2023.104835","Finance Research Letters","1544-6123","","A","3502","Joey W. Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","flight-to-quality-money-market-mutual-funds-and-stablecoins-durin","Flight-to-Quality - Money Market Mutual Funds and Stablecoins During the March 2023 Banking Crisis","2024","https://research-repository.uwa.edu.au/en/publications/flight-to-quality-money-market-mutual-funds-and-stablecoins-durin/","10.1016/j.econlet.2023.111464","Economics Letters","0165-1765","","A","3801","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","flight-to-quality-money-market-mutual-funds-and-stablecoins-durin","Flight-to-Quality - Money Market Mutual Funds and Stablecoins During the March 2023 Banking Crisis","2024","https://research-repository.uwa.edu.au/en/publications/flight-to-quality-money-market-mutual-funds-and-stablecoins-durin/","10.1016/j.econlet.2023.111464","Economics Letters","0165-1765","","A","3801","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","gendered-equity-the-growth-of-female-shareholding-in-australia-18","Gender(ed) equity: The growth of female shareholding in Australia, 1857–1937","2024","https://research-repository.uwa.edu.au/en/publications/gendered-equity-the-growth-of-female-shareholding-in-australia-18/","10.1111/aehr.12300","Asia-Pacific Economic History Review","2832-157X","","B","3801","Zhangxin Liu","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","global-liquidity-spillovers-in-the-asiapacific-region-policy-driv","Global liquidity spillovers in the Asia–Pacific region: policy-driven versus market-driven effects","2024","https://research-repository.uwa.edu.au/en/publications/global-liquidity-spillovers-in-the-asiapacific-region-policy-driv/","10.1007/s00181-024-02573-4","Empirical Economics","1435-8921","","A","3801","Duc Vo","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","gold-production-and-the-global-energy-transitiona-perspective","Gold Production and the Global Energy Transition—A Perspective","2024","https://research-repository.uwa.edu.au/en/publications/gold-production-and-the-global-energy-transitiona-perspective/","10.3390/su16145951","Sustainability (Switzerland)","2071-1050","","","","Dirk Baur","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-012","Lai Hoang","Lecturer","B","google-search-and-cross-section-of-cryptocurrency-returns-and-tra","Google search and cross-section of cryptocurrency returns and trading activities","2024","https://research-repository.uwa.edu.au/en/publications/google-search-and-cross-section-of-cryptocurrency-returns-and-tra/","10.1016/j.jbef.2024.100991","Journal of Behavioral and Experimental Finance","2214-6350","","A","3502","Lai Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","google-search-and-cross-section-of-cryptocurrency-returns-and-tra","Google search and cross-section of cryptocurrency returns and trading activities","2024","https://research-repository.uwa.edu.au/en/publications/google-search-and-cross-section-of-cryptocurrency-returns-and-tra/","10.1016/j.jbef.2024.100991","Journal of Behavioral and Experimental Finance","2214-6350","","A","3502","Duc Hong Vo","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-014","Mosharraf Hossain","Lecturer","B","green-finance-when-stakeholders-interests-collide-with-each-other","Green finance when stakeholders’ interests collide with each other: The case of Bangladesh","2024","https://research-repository.uwa.edu.au/en/publications/green-finance-when-stakeholders-interests-collide-with-each-other/","10.1108/IJMF-03-2023-0158","International Journal of Managerial Finance","1743-9132","","A","3502","Md Mosharraf Hossain","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","how-stable-are-stablecoins","How stable are stablecoins?","2024","https://research-repository.uwa.edu.au/en/publications/how-stable-are-stablecoins/","10.1080/1351847X.2021.1949369","European Journal of Finance","1351-847X","","A","3502","Lai T. Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","how-stable-are-stablecoins","How stable are stablecoins?","2024","https://research-repository.uwa.edu.au/en/publications/how-stable-are-stablecoins/","10.1080/1351847X.2021.1949369","European Journal of Finance","1351-847X","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","ipo-subscription-payment-risk-and-pricing","IPO Subscription Payment Risk and Pricing","2024","https://research-repository.uwa.edu.au/en/publications/ipo-subscription-payment-risk-and-pricing/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-007","Frank Liu","Associate Professor","D","managing-government-commissioning-and-philanthropic-expectations-","Managing Government Commissioning and Philanthropic Expectations: Earnings Management in Australian Nonprofit Disability Service Providers","2024","https://research-repository.uwa.edu.au/en/publications/managing-government-commissioning-and-philanthropic-expectations-/","10.1108/JAL-05-2023-0073","Journal of Accounting Literature","0737-4607","","A","3501","Frank Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","media-tone-and-trading-activity-on-the-sydney-stock-exchange-1901","Media tone and trading activity on the Sydney Stock Exchange 1901-1950","2024","https://research-repository.uwa.edu.au/en/publications/media-tone-and-trading-activity-on-the-sydney-stock-exchange-1901/","10.1017/S0968565024000040","Financial History Review","0968-5650","","B","3502","Zhangxin Frank Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","multiple-shareholding-institutional-investors-and-green-governanc","Multiple shareholding institutional investors and green governance of heavy-polluting industries","2024","https://research-repository.uwa.edu.au/en/publications/multiple-shareholding-institutional-investors-and-green-governanc/","10.1002/bse.3667","Business Strategy and the Environment","0964-4733","","A","3507","Zhangxin Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-010","Kam Chan","Associate Professor","D","overnight-post-earnings-announcement-drift-and-sec-form-8-k-discl","Overnight Post-Earnings Announcement Drift and SEC Form 8-K Disclosures","2024","https://research-repository.uwa.edu.au/en/publications/overnight-post-earnings-announcement-drift-and-sec-form-8-k-discl/","","","","","","","Kam Chan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","policies-for-transitioning-away-from-all-fossil-fuels-supporting-","Policies for Transitioning Away from All Fossil Fuels: Supporting Renewables is more Financially Destabilising for Fossil Firms than Current Carbon Tax and Trading Schemes","2024","https://research-repository.uwa.edu.au/en/publications/policies-for-transitioning-away-from-all-fossil-fuels-supporting-/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","proximity-peril-the-effects-of-neighboring-firms-biodiversity-ris","Proximity Peril: The Effects of Neighboring Firm’s Biodiversity Risk on Firm Value","2024","https://research-repository.uwa.edu.au/en/publications/proximity-peril-the-effects-of-neighboring-firms-biodiversity-ris/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","retirement-savings-behaviours-and-covid-19-evidence-from-thailand","Retirement savings behaviours and COVID-19: Evidence from Thailand","2024","https://research-repository.uwa.edu.au/en/publications/retirement-savings-behaviours-and-covid-19-evidence-from-thailand/","10.1016/j.pacfin.2024.102349","Pacific Basin Finance Journal","0927-538X","","A","3502","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","reverse-merger-audit-fee-premium-evidence-from-china","Reverse merger audit fee premium: Evidence from China","2024","https://research-repository.uwa.edu.au/en/publications/reverse-merger-audit-fee-premium-evidence-from-china/","10.1016/j.irfa.2024.103318","International Review of Financial Analysis","1057-5219","","A","3502","Zhangxin (Frank) Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","show-me-your-hand-an-examination-of-voting-methods-at-annual-gene","Show me your hand: An examination of voting methods at annual general meetings","2024","https://research-repository.uwa.edu.au/en/publications/show-me-your-hand-an-examination-of-voting-methods-at-annual-gene/","10.1016/j.pacfin.2024.102576","Pacific Basin Finance Journal","0927-538X","","A","3502","Raymond da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","stock-market-liquidity-during-crisis-periods-australian-evidence","Stock market liquidity during crisis periods: Australian evidence","2024","https://research-repository.uwa.edu.au/en/publications/stock-market-liquidity-during-crisis-periods-australian-evidence/","10.1111/acfi.13202","Accounting & Finance","0810-5391","","A","3501","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","strategic-choices-in-going-public-esg-performance-implications-in","Strategic choices in going public: ESG performance implications in China","2024","https://research-repository.uwa.edu.au/en/publications/strategic-choices-in-going-public-esg-performance-implications-in/","10.1002/bse.3887","Business Strategy and the Environment","0964-4733","","A","3507","Zhangxin Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","the-cost-of-corporate-social-irresponsibility-for-acquirers","The cost of corporate social irresponsibility for acquirers","2024","https://research-repository.uwa.edu.au/en/publications/the-cost-of-corporate-social-irresponsibility-for-acquirers/","10.1016/j.jbankfin.2024.107132","Journal of Banking and Finance","0378-4266","","A*","3502","Choy Yeing (Chloe) Ho","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","the-cost-of-corporate-social-irresponsibility-for-acquirers","The cost of corporate social irresponsibility for acquirers","2024","https://research-repository.uwa.edu.au/en/publications/the-cost-of-corporate-social-irresponsibility-for-acquirers/","10.1016/j.jbankfin.2024.107132","Journal of Banking and Finance","0378-4266","","A*","3502","Joey W. Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-delegation-moral-justification-and-ethical-climate-","The Effect of Delegation, Moral Justification, and Ethical Climate on Misreporting: A Study of the Financial Services Sector","2024","https://research-repository.uwa.edu.au/en/publications/the-effect-of-delegation-moral-justification-and-ethical-climate-/","10.1108/S1474-787120240000036005","","","","","","Vincent K. Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","the-effects-of-mandatory-esg-disclosure-around-the-world","The Effects of Mandatory ESG Disclosure Around the World","2024","https://research-repository.uwa.edu.au/en/publications/the-effects-of-mandatory-esg-disclosure-around-the-world/","10.1111/1475-679X.12548","Journal of Accounting Research","1475-679X","","A*","3501","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","the-effects-of-united-nation-global-compacts-on-institutional-own","The Effects of United Nation Global Compacts on Institutional Ownership: International Evidence","2024","https://research-repository.uwa.edu.au/en/publications/the-effects-of-united-nation-global-compacts-on-institutional-own/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-009","Joey Yang","Associate Professor","D","the-effects-of-united-nation-global-compacts-on-institutional-own","The Effects of United Nation Global Compacts on Institutional Ownership: International Evidence","2024","https://research-repository.uwa.edu.au/en/publications/the-effects-of-united-nation-global-compacts-on-institutional-own/","","","","","","","Joey Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","the-equity-market-response-to-climate-change-litigation","The equity market response to climate change litigation","2024","https://research-repository.uwa.edu.au/en/publications/the-equity-market-response-to-climate-change-litigation/","10.1016/j.frl.2024.105870","Finance Research Letters","1544-6123","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","the-geopolitical-risk-spillovers-across-brics-countries-a-quantil","The geopolitical risk spillovers across BRICS countries: A quantile frequency connectedness approach","2024","https://research-repository.uwa.edu.au/en/publications/the-geopolitical-risk-spillovers-across-brics-countries-a-quantil/","10.1111/sjpe.12355","Scottish Journal of Political Economy","0036-9292","","A","3801","Duc Hong Vo","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","the-influence-of-uncertainty-on-commodity-futures-returns-and-tra","The influence of uncertainty on commodity futures returns and trading behaviour","2024","https://research-repository.uwa.edu.au/en/publications/the-influence-of-uncertainty-on-commodity-futures-returns-and-tra/","10.1016/j.qref.2024.101915","Quarterly Review of Economics and Finance","1062-9769","","B","3801","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","the-influence-of-uncertainty-on-commodity-futures-returns-and-tra","The influence of uncertainty on commodity futures returns and trading behaviour","2024","https://research-repository.uwa.edu.au/en/publications/the-influence-of-uncertainty-on-commodity-futures-returns-and-tra/","10.1016/j.qref.2024.101915","Quarterly Review of Economics and Finance","1062-9769","","B","3801","Duc Vo","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","the-investment-behavior-of-china-connected-mutual-funds-in-the-pa","The investment behavior of China-connected mutual funds in the pandemic: Information advantage through operational link","2024","https://research-repository.uwa.edu.au/en/publications/the-investment-behavior-of-china-connected-mutual-funds-in-the-pa/","10.1016/j.irfa.2024.103309","International Review of Financial Analysis","1057-5219","","A","3502","Lai T. Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","the-investment-behavior-of-china-connected-mutual-funds-in-the-pa","The investment behavior of China-connected mutual funds in the pandemic: Information advantage through operational link","2024","https://research-repository.uwa.edu.au/en/publications/the-investment-behavior-of-china-connected-mutual-funds-in-the-pa/","10.1016/j.irfa.2024.103309","International Review of Financial Analysis","1057-5219","","A","3502","Joey W. Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","the-price-of-corporate-social-irresponsibility-in-seasoned-equity","The price of corporate social irresponsibility in seasoned equity offerings: International evidence","2024","https://research-repository.uwa.edu.au/en/publications/the-price-of-corporate-social-irresponsibility-in-seasoned-equity/","10.1016/j.bar.2024.101369","British Accounting Review","0890-8389","","A*","3501","Choy Yeing (Chloe) Ho","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","the-relevance-of-dark-trading-for-information-acquisition-in-the-","The relevance of dark trading for information acquisition in the German stock market","2024","https://research-repository.uwa.edu.au/en/publications/the-relevance-of-dark-trading-for-information-acquisition-in-the-/","10.1016/j.frl.2024.106245","Finance Research Letters","1544-6123","","A","3502","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-023","Yuanji Wen","Senior Lecturer","C","the-relevance-of-dark-trading-for-information-acquisition-in-the-","The relevance of dark trading for information acquisition in the German stock market","2024","https://research-repository.uwa.edu.au/en/publications/the-relevance-of-dark-trading-for-information-acquisition-in-the-/","10.1016/j.frl.2024.106245","Finance Research Letters","1544-6123","","A","3502","Yuanji Wen","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-014","Mosharraf Hossain","Lecturer","B","the-reputational-costs-of-corporate-environmental-underperformanc","The reputational costs of corporate environmental underperformance: evidence from China","2024","https://research-repository.uwa.edu.au/en/publications/the-reputational-costs-of-corporate-environmental-underperformanc/","10.1002/bse.3528","Business Strategy and the Environment","0964-4733","","A","3507","Mosharraf Hossain","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-006","Farhan Shazia","Lecturer","B","why-do-managers-announce-the-intention-to-sell-large-assets","Why do managers announce the intention to sell large assets?","2024","https://research-repository.uwa.edu.au/en/publications/why-do-managers-announce-the-intention-to-sell-large-assets/","10.1111/irfi.12461","International Review of Finance","1369-412X","","A","3502","Farhan Shazia","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","withholding-bad-news-in-the-face-of-credit-default-swap-trading-e","Withholding Bad News in the Face of Credit Default Swap Trading: Evidence from Stock Price Crash Risk","2024","https://research-repository.uwa.edu.au/en/publications/withholding-bad-news-in-the-face-of-credit-default-swap-trading-e/","10.1017/S002210902300008X","Journal of Financial and Quantitative Analysis","0022-1090","","A*","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","a-closer-look-at-the-relationship-between-firm-specific-return-va","A closer look at the relationship between firm-specific return variation and stock returns","2023","https://research-repository.uwa.edu.au/en/publications/a-closer-look-at-the-relationship-between-firm-specific-return-va/","10.1108/JAL-02-2023-0020","Journal of Accounting Literature","0737-4607","","A","3501","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","academic-workstations-and-corporate-green-innovation","Academic Workstations and Corporate Green Innovation","2023","https://research-repository.uwa.edu.au/en/publications/academic-workstations-and-corporate-green-innovation/","10.1016/j.iref.2022.10.001","International review of economics & finance","1059-0560","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","analyst-forecast-quality-and-corporate-social-responsibility-the-","Analyst forecast quality and corporate social responsibility: The mediation effect of corporate governance","2023","https://research-repository.uwa.edu.au/en/publications/analyst-forecast-quality-and-corporate-social-responsibility-the-/","10.1108/MEDAR-02-2021-1200","Meditari Accountancy Research","2049-372X","","A","3501","Joey Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","big-oil-in-the-transition-or-green-paradox-a-capital-market-appro","Big oil in the transition or Green Paradox? A capital market approach","2023","https://research-repository.uwa.edu.au/en/publications/big-oil-in-the-transition-or-green-paradox-a-capital-market-appro/","10.1016/j.eneco.2023.106837","Energy Economics","0140-9883","","A*","3801","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","classification-of-rba-monetary-policy-announcements-using-chatgpt","Classification of RBA monetary policy announcements using ChatGPT","2023","https://research-repository.uwa.edu.au/en/publications/classification-of-rba-monetary-policy-announcements-using-chatgpt/","10.1016/j.frl.2023.104514","Finance Research Letters","1544-6123","","A","3502","Lee A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-010","Kam Chan","Associate Professor","D","climate-policy-uncertainty-and-the-cross-section-of-stock-returns","Climate policy uncertainty and the cross-section of stock returns","2023","https://research-repository.uwa.edu.au/en/publications/climate-policy-uncertainty-and-the-cross-section-of-stock-returns/","10.1016/j.frl.2023.103837","Finance Research Letters","1544-6123","","A","3502","Kam Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","corporate-financial-portfolio-and-distress-risk-forewarned-is-for","Corporate Financial Portfolio and Distress Risk: Forewarned is Forearmed","2023","https://research-repository.uwa.edu.au/en/publications/corporate-financial-portfolio-and-distress-risk-forewarned-is-for/","10.1080/1540496X.2022.2156281","Emerging Markets Finance and Trade","1540-496X","","B","3502","Zhangxin (Frank) Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","corporate-governance-and-innovation-investment-in-publicly-listed","Corporate governance and innovation investment in publicly listed firms: the moderating effect of ownership type and legal jurisdiction","2023","https://research-repository.uwa.edu.au/en/publications/corporate-governance-and-innovation-investment-in-publicly-listed/","10.1108/IJMF-08-2021-0381","International Journal of Managerial Finance","1743-9132","","A","3502","Joey W. Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","country-environmental-social-and-governance-performance-and-econo","Country environmental, social and governance performance and economic growth: The international evidence","2023","https://research-repository.uwa.edu.au/en/publications/country-environmental-social-and-governance-performance-and-econo/","10.1111/acfi.13079","Accounting and Finance","0810-5391","","A","3501","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","credit-rating-downgrades-and-stock-price-crash-risk-international","Credit rating downgrades and stock price crash risk: International evidence","2023","https://research-repository.uwa.edu.au/en/publications/credit-rating-downgrades-and-stock-price-crash-risk-international/","10.1016/j.frl.2023.103989","Finance Research Letters","1544-6123","","A","3502","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","credit-rating-downgrades-and-stock-price-crash-risk-international","Credit rating downgrades and stock price crash risk: International evidence","2023","https://research-repository.uwa.edu.au/en/publications/credit-rating-downgrades-and-stock-price-crash-risk-international/","10.1016/j.frl.2023.103989","Finance Research Letters","1544-6123","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","cryptocurrencies-are-not-immune-to-coronavirus-evidence-from-inve-2","Cryptocurrencies are not immune to coronavirus: Evidence from investor fear","2023","https://research-repository.uwa.edu.au/en/publications/cryptocurrencies-are-not-immune-to-coronavirus-evidence-from-inve-2/","10.1016/j.iref.2023.06.018","International Review of Economics and Finance","1059-0560","","A","3502","Lai Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","cryptocurrencies-are-not-immune-to-coronavirus-evidence-from-inve-2","Cryptocurrencies are not immune to coronavirus: Evidence from investor fear","2023","https://research-repository.uwa.edu.au/en/publications/cryptocurrencies-are-not-immune-to-coronavirus-evidence-from-inve-2/","10.1016/j.iref.2023.06.018","International Review of Economics and Finance","1059-0560","","A","3502","Dirk Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-005","Elizabeth Ooi","Senior Lecturer","C","culture-and-confidence-in-financial-knowledge-testing","Culture and confidence in financial knowledge testing","2023","https://research-repository.uwa.edu.au/en/publications/culture-and-confidence-in-financial-knowledge-testing/","10.1016/j.pacfin.2022.101926","Pacific-Basin Finance Journal","0927-538X","","A","3502","Elizabeth Ooi","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","cut-your-losses-and-let-your-profits-run","Cut Your Losses and Let Your Profits Run","2023","https://research-repository.uwa.edu.au/en/publications/cut-your-losses-and-let-your-profits-run/","10.3905/JPM.2023.1.535","Journal of Portfolio Management","0095-4918","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-004","Duc Vo","Senior Lecturer","C","determinants-of-wealth-outcomes-in-female-headed-households-in-vi","Determinants of Wealth Outcomes in Female-Headed Households in Vietnam","2023","https://research-repository.uwa.edu.au/en/publications/determinants-of-wealth-outcomes-in-female-headed-households-in-vi/","10.1080/13545701.2023.2174567","Feminist Economics","1354-5701","","A","3801","Duc Hong Vo","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","do-insider-investment-horizons-contain-information-evidence-from-","Do insider investment horizons contain information? Evidence from Australia","2023","https://research-repository.uwa.edu.au/en/publications/do-insider-investment-horizons-contain-information-evidence-from-/","10.1016/j.pacfin.2023.101946","Pacific Basin Finance Journal","0927-538X","","A","3502","Lai T. Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","do-insider-investment-horizons-contain-information-evidence-from-","Do insider investment horizons contain information? Evidence from Australia","2023","https://research-repository.uwa.edu.au/en/publications/do-insider-investment-horizons-contain-information-evidence-from-/","10.1016/j.pacfin.2023.101946","Pacific Basin Finance Journal","0927-538X","","A","3502","Joey W. Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","exchange-traded-fund-ownership-and-underlying-stock-mispricing","Exchange-traded fund ownership and underlying stock mispricing","2023","https://research-repository.uwa.edu.au/en/publications/exchange-traded-fund-ownership-and-underlying-stock-mispricing/","10.1111/acfi.13071","Accounting and Finance","0810-5391","","A","3501","Joey W. Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","explaining-consumers-progress-through-life-insurance-decision-sta","Explaining consumers' progress through life insurance decision states: The role of personal values and consumer characteristics","2023","https://research-repository.uwa.edu.au/en/publications/explaining-consumers-progress-through-life-insurance-decision-sta/","10.1111/joca.12524","Journal of Consumer Affairs","0022-0078","","A","3506","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
